"","robbbPerPop","pctWhite","kidsBornNevrMarr","pctKidsBornNevrMarr","pctUsePubTrans","pctBlack","pctKids2Par","pctFemDivorc","numForeignBorn","pctAllDivorc","pctForeignBorn","pct2Par","popDensity","pct12.17w2Par","persUrban","pctMaleDivorc","pctImmig.10"
"713",47.61,85.31,310,1.62,0.05,7.1,77.88,13.14,1219,12.2,4.37,81.51,1397.2,80.78,27896,11.24,1.16
"714",132.85,76.92,1147,2.58,0.1,7.94,68.49,13.76,1776,12.03,3.23,73.92,1765,73.54,55000,10.08,1.29
"715",236.44,68.77,1049,7.88,0.28,23.5,54.55,15.37,1587,13.98,8.79,59.56,760.4,58.67,0,12.27,6.99
"716",40.09,97.64,328,1.81,0.84,1.09,66.79,11.64,1100,9.84,5.19,65.23,842.7,65.78,21051,7.59,1.29
"717",24.32,93.69,59,0.46,0.66,3.37,90.46,6.49,1043,5.53,5.62,90.43,877,91.39,18548,4.49,0.52
"718",297.71,89.13,3696,5.04,1.06,7.89,65.35,13.35,2348,11.85,2.46,68,1499.7,72.26,95027,10.16,0.95
"719",330.02,69.18,7020,6.06,2.79,27.58,66.76,13.94,10434,11.97,5.02,69.26,2277.5,69.03,207951,9.84,3.01
"720",0,96,18,0.25,0.5,0.29,85.57,3.35,720,2.83,5.03,86.22,3247.5,89.42,0,2.13,4.15
"721",1985.69,19,17760,24.19,18.34,56.42,26.62,18.62,3436,16.34,3.93,32.86,9575.4,33.55,87492,13.69,2.3
"722",0,98.97,63,0.67,0.53,0.47,87.06,8.86,221,7.53,1.49,88.73,627.3,88.5,0,6.12,0.43
"723",594.18,62.23,7165,9.19,6.47,0.99,59.98,12.52,51424,9.9,48.42,68.91,10789.2,71.86,106209,7.45,27.93
"724",15.2,97.98,165,1.31,0.4,0.56,83.41,9.52,910,8.33,4.66,85.12,666.9,89.78,13568,7.1,1.31
"725",309.75,70.56,12068,4.49,5.04,12.43,64.23,16.11,39626,13.62,8.51,68.53,2063.8,67.33,465577,11.1,5.13
"726",50.98,89.44,454,1.2,13.8,3.35,82.93,9.14,6641,7.65,11.76,84.91,1434,80.75,54882,6.05,4.21
"727",38.33,92.68,363,2.46,0.54,6.34,70.95,12.44,147,11.5,0.82,74.24,1534.6,81.43,0,10.34,0.31
"728",377.65,87.08,7759,6.24,4.23,4.52,59.7,12.3,15072,10.72,8.88,62.7,4362.9,64.44,169759,8.93,3.7
"729",271.33,56.11,1624,9.7,0.1,43.14,46.13,13.7,249,12.92,1.2,53.96,1592.2,58.65,0,11.87,0.46
"730",0,74.12,199,1.9,0.28,4.18,74.99,10.44,331,8.96,2.71,80.31,1504.8,75.9,0,7.3,1.13
"731",162.61,90.62,378,2.55,0.67,8.04,66.37,12.05,1908,11.45,10.66,71.49,1990.4,76.61,17906,10.78,1.86
"732",47.36,93.04,334,1.96,1.03,0.5,72.39,14.71,982,13.14,4.49,74.1,2914.8,82.02,21884,11.37,1.82
"733",0,94.72,125,1.75,5.33,0.95,80.89,10.48,1325,9.2,12.07,82.06,1574.9,84.51,10978,7.69,4.13
"734",174.01,88.47,934,5.24,6.18,8.79,62.26,11.48,1207,10.45,5.86,63.07,3246,73.15,20585,9.24,0.61
"735",26.49,97.38,38,0.44,1.83,1.62,81.66,11.2,142,9.48,1.24,82.67,2129.8,82.61,11432,7.52,0.19
"736",222.3,74.59,4860,6.48,2.96,24.27,55.91,16.44,1515,15.09,1.57,60.93,2168.8,64.43,96397,13.47,0.62
"737",873.3,66.78,23818,7.41,5.78,29.59,56.13,16.8,12387,15.22,2.85,61.2,1348.3,64.36,433511,13.42,1.03
"738",80.94,82.14,1161,3.85,0.07,17.07,65.73,12.7,235,10.96,0.64,69.83,1496.5,72.79,36521,8.8,0.23
"739",45.11,97.26,303,2.49,0.96,1.4,65.24,10.42,664,9.96,3.35,67.16,4879.5,69.92,0,9.37,0.71
"740",388.15,55.83,2954,3.99,2.29,3.25,65.31,12.74,26635,10.85,28.25,75.68,9323.5,79.93,94279,8.95,12.82
"741",465.18,76.21,8463,6.18,23.23,14.11,61.72,10.87,38067,9.21,20.24,66.68,10040.9,68.22,188082,7.24,7.38
"742",121.6,94.38,417,0.98,0.56,2.9,79.93,10.7,8195,9.6,13.33,81.02,2183.4,83.84,61491,8.39,5.78
"743",14.88,97.91,54,0.58,0.23,1.47,86.25,7.75,342,8.24,2.61,89.01,389.8,86.67,0,8.69,0.49
"744",6.21,96.33,239,3.07,0.71,0.73,78.68,6.71,409,5.59,2.82,78.71,2373.3,78.71,0,4.34,1.58
"745",58.28,90.4,1021,1.5,0.31,1.22,81.41,12.38,14110,10.33,13.52,83.12,2032.4,84.59,104352,8.22,5.45
"746",32.95,95.09,323,1.25,3.4,1.64,80.75,9.09,1263,7.68,3.77,79.49,2440.2,83.77,33485,6.04,1.29
"747",552.76,40.93,1461,9.92,0.13,58.24,36.96,19.74,168,17.86,1.02,45.55,920.9,53.4,16433,15.41,0.14
"748",451.9,50.33,2759,9.21,0.17,47.44,55,15.06,772,12.71,1.9,60.23,1868.8,60.59,40709,10.48,0.77
"749",144.13,62.8,20538,3.89,3.58,4.7,68.69,13.66,207041,11.64,26.47,74.89,4408.8,77.23,782225,9.68,14.6
"750",15.35,96.03,167,2.47,4.1,2.13,66.72,7.51,457,6.63,3.28,65.63,3079,73.49,0,5.42,0.92
"751",42.71,83.97,118,0.75,1.59,9.9,82.18,11.9,2308,8.28,7.75,83.56,1342.4,86.19,29796,6.07,2.57
"752",166.9,87.03,698,2.95,21.82,7.76,69.11,11.67,4672,10.72,13.94,74.22,15151.9,70.36,33510,9.65,4.78
"753",102.75,77.09,936,3.57,0.11,0.81,74.24,13.6,546,12.2,1.61,75.8,1395.6,82.35,0,10.7,0.55
"754",35.08,93.73,118,0.64,10.24,3.94,85.37,10.1,1593,8.45,5.67,85.22,1363.7,84.37,26012,6.59,2.14
"755",81.63,81.68,600,5.03,0,17.01,60.39,14.96,175,13.95,1.25,64.3,984.4,71.86,0,12.76,1.1
"756",291.06,31.36,1748,8.9,8.67,0.41,65.51,10.44,16181,7.89,58.1,71.08,23054.6,79.98,27850,5.55,28.59
"757",23.71,96.91,387,3.06,0.16,0.73,68.83,11.67,615,10.45,3.8,69.97,1251.6,76.02,15290,9.02,0.93
"758",69.85,97.36,216,1.41,0.28,1.4,75.52,10.57,298,9.55,1.6,76.87,2950.2,80.33,0,8.4,0.57
"759",33.47,92.63,13,0.15,1.1,1.04,89.26,5.78,1336,5,11.58,89.55,1044.2,92.76,11538,4.17,3.01
"760",0,98.29,208,2.52,0.69,0.55,78.06,11.34,540,9.7,3.67,77.39,384.7,82.35,10138,7.97,1.63
"761",696.01,53.11,4001,11.18,2.39,45.63,45.59,15.54,1029,14.35,2.37,52.37,2319,49.56,43467,12.81,0.92
"762",27.07,98.96,73,0.76,0.15,0.29,85.88,7.75,542,7.14,3.71,87.6,382.5,86.25,8888,6.44,0.39
"763",22.77,98.16,195,0.92,0.33,0.21,73.37,9.72,293,8.73,1.34,73.64,2182.7,72.49,0,7.56,0.75
"764",111.28,74.08,1124,4.35,0.25,5.27,63.61,15.68,3043,12.99,9.89,68.11,2583.4,65.22,0,10.03,4.02
"765",593.04,65.61,18018,6.75,4.44,31.78,62.84,15.05,15119,13.26,3.82,67.14,2193.2,68.57,396003,11.21,1.97
"766",0,95.58,101,1.02,0.8,0.54,73.91,12.59,484,11.68,4.23,75.86,1016.2,70.3,0,10.66,1.03
"767",187.66,78.6,1156,5.2,0,20.56,61.96,12.97,331,12.18,1.21,67.71,1210.5,77.34,27347,11.26,0.57
"768",458.48,64.97,8607,7.21,3.06,33.67,52.66,16.68,2574,15.18,1.69,59.57,1242.6,61.86,152488,13.36,0.73
"769",75.44,93.83,184,2.63,13.1,1.4,75.32,20.07,1439,17.18,11.04,73.56,2693.8,66.96,13038,13.64,2.44
"770",50.87,79.18,205,1.35,1.39,4.97,88.59,8.07,3538,6.83,14.42,90.41,1929.6,93.33,24529,5.52,6.32
"771",0,91.75,148,1.69,0.23,0.82,82.52,10.16,193,8.64,1.59,83.91,2007.9,84.19,12142,7.07,0.27
"772",61.8,94.3,414,1.6,2.85,3.54,78.03,10.91,1181,9.56,3.38,80.47,1516.5,80.65,34931,8.13,0.92
"773",13.59,98.7,49,0.46,4.98,0.41,90.59,5.95,365,4.81,2.52,91.13,712.7,89.99,12212,3.61,0.44
"774",35.1,98.33,162,1.2,0.04,0.2,73.68,11.97,193,11.01,1.18,76.21,2151.9,74.12,0,9.88,0.49
"775",124.99,59.75,1125,9.25,0.09,39.06,48.15,14.05,116,12.99,0.88,57.59,1720.5,61.42,0,11.68,0.2
"776",203.97,88.94,533,4.17,4.66,3.75,63.27,16.99,1038,15.5,6.01,63.78,4904.4,60.43,17283,13.8,2.23
"777",18.81,91.86,89,1.27,0,6,71.81,6.35,438,5.86,2.75,73.58,1567,75.7,0,5.23,1.52
"778",0,98.78,366,2.28,2.47,0.46,81.76,7.9,3540,7.15,16.37,84.1,2065.2,86.95,21625,6.35,2.83
"779",36.38,90.35,230,1.34,14.09,1.99,89.01,7.12,3307,5.56,13.69,89.59,4033.9,91.67,24152,3.78,6.39
"780",41.18,67.49,387,3.21,0,18.19,66.66,11.3,927,10.4,6.71,73.79,804.2,71.92,0,9.36,4.01
"781",122.72,97.32,392,1.07,2.7,1.24,82.11,8.8,1911,7.39,3.87,83.79,3598.8,82.18,49366,5.66,0.66
"782",299.82,97.86,88,0.67,1.75,0.89,81.14,9.18,1244,8.08,8.35,80.65,5560.8,77.35,14903,6.68,0.19
"783",160.07,77.39,747,3.69,0.18,11.75,61.83,15.78,325,14.58,1.41,67.45,457.6,60.12,0,13.14,0.92
"784",1053.46,34.92,51490,13.04,17.06,61.92,39.52,17.04,20784,15.11,4.18,46.17,2655.3,45.79,496738,12.78,1.67
"785",1049.77,20.14,4731,13.81,3.29,79.42,35.57,18.34,61,15.97,0.18,43.49,1304.6,45.59,34311,12.91,0.1
"786",508.49,26.75,1309,2.78,4.88,0.64,68.82,9.75,31477,8,51.82,74.34,7676.7,78.04,60738,6.1,29.2
"787",317.76,72.53,2320,3.62,1.8,3.36,66.63,14.42,23712,12.74,25.93,72.32,7097.5,75.27,91444,10.96,10.28
"788",166,72.23,1179,6.07,0.39,25.58,57.73,14.7,598,13.59,2.59,62.72,2176.1,70.3,23101,12.31,0.6
"789",23.31,98.58,96,0.53,7.37,0.44,83.39,8.44,1131,7.2,4.56,83.67,3208.9,81.37,24825,5.79,0.47
"790",34.09,91.76,381,1.17,0.29,3.1,81.59,11.08,1617,9.08,3.09,81.78,592.2,81.53,51483,6.89,1.95
"791",299,90.43,618,3.72,0.48,7.51,67.54,15.54,650,13.93,3.27,68.87,3191,72.53,19899,12.08,0.59
"792",39.5,97.62,596,1.47,7.22,0.99,78.72,10.38,2453,9.07,4.54,79.13,3067.4,79.47,54063,7.59,1.01
"793",575.34,59.62,12382,7.64,1.59,38.93,55.21,15.49,4113,13.52,2.1,61.16,1605.1,60.95,196278,11.13,0.95
"794",14.86,97.84,131,1.33,1.54,0.32,89.3,5.49,112,5.5,0.74,91.1,430.2,89.18,15216,5.51,0.04
"795",398.51,70.81,1737,4.43,0.11,28.18,56.55,13.77,590,12.82,1.39,63.64,1154.8,69.71,42523,11.62,0.91
"796",5.67,98.93,280,1.91,0.49,0.39,69.44,13.61,473,12.8,2.59,69.6,2307.7,73.5,0,11.84,0.41
"797",15.68,96.43,415,0.97,2.01,0.25,81.61,10.02,1728,8.91,3.08,80.78,3705.5,78.55,56177,7.68,1.43
"798",44.43,94.3,313,1.05,0.3,2.78,81.27,11.89,1307,10.07,3.18,81.33,1230.1,82.45,41042,8.11,0.73
"799",293.79,58.94,860,8.19,0.22,36.35,56.03,15.94,594,14.35,4.76,63.19,683.3,56.55,0,12.45,3.23
"800",56.85,85.61,437,2.83,0.26,4.1,64.25,13.78,752,12.32,4.33,68.92,1081.1,62.12,0,10.52,1.23
"801",0,96.89,169,1.89,3.12,1.59,81.99,9.24,673,7.78,5.5,83.41,351.2,83.15,0,6.15,1.02
"802",637.58,53.67,5494,9.55,4.77,43.69,48.91,13.34,3213,12.24,3.28,56.43,808,56.73,95829,11.07,1.91
"803",113.89,83.17,886,2.63,0.95,1.72,72.49,15.61,3533,13.18,7.02,73.51,3393.8,76.86,50323,10.45,3.47
"804",29.92,97.84,505,3.54,0,0.14,66.12,15.34,212,13.34,1.3,67.29,3241.1,75.43,0,10.88,0.23
"805",138.51,91.25,358,2.28,0,8.12,60.17,12.54,812,11.88,4.91,64.76,1089.5,72.27,16548,11.09,1.2
"806",109.78,86.75,1272,2.97,2.4,6.57,74.79,11.04,9838,9.92,15,78.27,1502.8,84.1,65585,8.75,7.27
"807",259.63,68.18,1005,6.78,0.3,29.65,51.02,16.96,343,15.12,2.07,56.53,1334.2,62.07,0,12.89,1.35
"808",50.73,97.16,116,1.37,0.16,1.48,81.64,10.05,244,8.96,2.12,83.62,311.3,80.61,5794,7.83,0.23
"809",608.55,74.4,29141,7.23,4.72,22.57,58.94,15.89,23453,13.93,3.71,63.29,3224.5,63.87,632270,11.77,2.03
"810",108.92,94.86,1406,3.86,2.57,2.01,69.39,11.96,2950,10.52,5.74,72.16,1489.1,73.44,51418,8.88,1.53
"811",1095.18,38.93,626,6.13,6.23,0.78,63.24,11.77,4807,9.7,39.59,70.81,1793,73.09,12141,7.59,14.17
"812",17.62,98.74,164,1.42,1.07,0.24,70.75,11.77,147,10.56,1.29,71.39,1289.1,77.2,0,9.13,0.18
"813",66.53,89.84,349,2.37,0.21,7.74,67.87,15.08,374,12.93,2.06,70.52,843.3,71.96,0,10.38,0.75
"814",316.52,58.66,5391,4.93,1.07,5.25,65.81,12.93,44636,10.79,31.39,74.37,5616.7,77.2,142192,8.76,13.77
"815",39.38,92.03,204,1.99,0.21,6.05,68.36,16.4,232,14.1,1.91,70.23,1918.9,70.07,0,11.45,1.38
"816",99.85,88.64,594,3.9,0.65,10.02,67,15.23,556,14.24,2.53,70.69,2270.1,74.45,0,13.13,1.19
"817",350.94,82.53,189,2.66,2.4,15.19,73.57,11.97,414,10.98,3.96,75.47,4434.6,78.09,10448,9.7,1.3
"818",104.1,89.6,234,1.22,2.7,0.6,74.32,15.92,4279,13.6,13.42,76.51,4630.7,75.78,31896,11.35,7.65
"820",35.15,98.18,138,0.8,1.57,0.51,80.93,9.48,1207,8.33,4.99,82.77,1756.9,78.5,24174,7.04,0.83
"821",242.33,40.18,2451,13.82,0.33,59.17,40.75,15.12,120,13.72,0.63,49.87,1976.8,43.26,0,11.86,0.26
"822",52.2,60.19,1078,2.99,6.98,37.1,69.68,13.9,3897,11.01,7.21,71.24,6420.1,74.54,54052,7.56,2.57
"823",269.58,75.28,2504,5.54,24.42,13.5,60.94,11.31,21350,9.51,22.29,63.59,14370.9,61.21,95802,7.59,12.38
"824",93.69,87.34,599,4.92,0.83,3.77,62.07,12.37,288,11.06,2.06,64.53,2980.2,67.36,0,9.49,0.37
"825",24.44,99.45,126,0.57,1.13,0.24,85.22,6.77,379,5.92,1.35,87.05,991,89.65,25438,5,0.11
"826",307.64,81.61,3152,5.99,3,7.58,56.8,12.33,12444,10.84,16.48,61.37,5462.9,60.88,75491,9.17,5.59
"827",18.61,98.05,79,0.63,0.5,0.07,85.78,7.53,194,6.81,1.39,85.71,1392.8,85.89,13950,6.04,0.27
"828",47.01,88.93,157,2.64,0.86,4.63,70.4,5.26,1778,4.1,8.36,72.03,3029,79.02,0,2.87,6.67
"829",34.98,97.1,83,0.6,0,1.13,85.96,10.2,581,7.8,2.94,85.56,2158.8,83.02,19749,4.85,1.09
"830",0,97.85,32,0.43,0.49,0.76,85.58,7.14,320,6.39,3.02,86.69,379.5,85.55,1813,5.61,0.99
"831",1737.69,39.1,88370,15.29,22.19,59.21,35.52,16.97,23467,15.65,3.19,43.59,8791.5,46.07,736014,14.08,1.21
"832",613.61,65.59,295,1.85,18.7,9.26,72.33,13.51,4533,11.39,19.82,74.35,6069.3,73.09,22869,8.96,8.71
"833",43.16,98.74,145,1.62,0.76,0.15,76.81,9.74,188,8.89,1.52,77.46,1902.7,88.04,0,7.96,0.3
"834",127.31,77.8,1647,3.12,3.2,7.31,72.51,12.06,9909,10.62,12.87,76.27,3388.3,77.83,77010,9.11,7.3
"835",139.04,70.94,2222,3,0.55,0.34,69.25,11.31,22212,9.11,26.44,75.16,2501.5,76.89,84021,6.58,10.7
"836",91.63,92.04,642,2.66,3.29,1.24,68,17.69,2069,15.74,6.11,68.95,2024.4,65.75,33840,13.49,2.27
"837",64.54,97.6,176,0.46,7.24,0.82,84.54,8.23,4215,6.86,7.89,85.36,1716.6,80.48,49020,5.29,1.8
"838",0,95.41,56,0.69,3.29,1.8,86.15,7.26,1074,6.06,8.51,90.2,487.8,88.14,12623,4.85,1.36
"839",136.54,80.05,604,3.79,1.35,14.54,72.49,14.39,4919,12.51,18.56,75.66,6633.1,74.82,26506,10.57,10.14
"840",69.32,85.47,197,0.86,0,1.26,71.92,11.73,1362,10.22,4.99,76.73,1037.3,78.21,0,8.47,2.09
"841",32.36,85.74,212,0.66,0.41,1.1,86.52,9.78,6306,7.98,12.03,88.14,2889.9,84.14,52422,6.11,4.17
"842",209.9,89.06,403,1.36,9.85,4.3,78.64,9.51,5915,8.24,13.13,80.71,8173.9,77.13,45061,6.73,5.23
"843",566.5,51.64,1565,7.24,4.92,45.6,52.24,13.46,8871,11.98,32.45,55.44,7341.8,59.06,27341,10.01,15.61
"844",7.73,97.59,405,2.33,1.47,0.66,75.29,7.47,449,6.8,1.77,75.21,2065.6,81.25,0,6.02,1.13
"845",48.31,87.21,296,1.09,3.51,2.87,85.22,10.02,5769,8.38,12.39,85.75,2406,85.41,46561,6.72,5.3
"846",25.44,83.03,182,1.17,0.27,12.72,86.89,7.78,867,6.72,3.51,88.47,761.2,84.22,24692,5.71,1.31
"847",72.83,94.78,1034,2.81,1.22,0.26,67.35,16.81,1717,14.85,3.66,69.63,2479.5,76.79,46951,12.6,1.03
"848",131.13,96.08,371,1.04,0.64,0.96,67.95,14.6,2748,13.17,6.33,71.5,3021.6,76.25,43426,11.5,1.62
"849",34.84,92.19,169,1.15,0.18,1.95,70.81,15.19,554,12.69,2.76,73,3714.8,75.27,20075,9.76,0.91
"850",0,94.12,5,0.07,0,0.73,81.81,10.94,65,9.28,0.62,83.52,839,89.06,10434,7.53,0.12
"851",103.57,91.79,149,1.59,13.85,2.39,76.33,9.62,1813,8.82,12.89,79.65,2304.9,92.44,14061,7.97,5.17
"852",999.36,10.58,9449,12.5,6.38,54.83,47.16,16.19,24239,13.12,26.8,55.63,8588.5,63.49,90454,9.79,15.28
"853",381.75,63.79,1058,5.77,1.19,35.19,53.22,13.67,252,12.48,1.09,58.94,1361.6,64.51,0,11.09,0.65
"854",207.9,86.68,616,3.3,0.43,10.72,70.68,15.72,725,14.22,2.71,72.3,1287.7,73.72,26763,12.58,0.63
"855",15.07,98.09,159,0.92,0.66,0.16,80.79,10.11,876,8.39,4.26,81.68,2721.6,84.71,20586,6.45,0.63
"856",496.36,70.32,1130,8.47,0.99,27.36,49.18,17.18,606,15.16,2.94,54.99,1930.5,49.76,0,12.87,1.6
"857",323.88,60.07,515,5.66,0.17,38.46,45.86,17.68,164,16.38,1.65,52.76,917.2,59.71,0,14.85,0.58
"858",115.87,90.21,866,3.44,0.1,8.05,70.44,11.02,624,9.82,1.81,74.17,1445,78.74,0,8.39,1.18
"859",65.1,93.83,202,1.95,0.13,4.96,62.3,15.68,116,14.03,1.04,65.66,1319.4,75.25,0,11.94,0.28
"860",5.26,84.78,95,0.88,0.22,4.41,84.04,10.56,1318,8.52,7.67,84.09,2194.2,80.05,0,6.41,3.31
"861",147.39,92.35,84,0.67,3.04,5.29,84.74,5.97,611,4.94,4.19,88.97,1851.6,87.74,14583,3.84,1.02
"862",343.29,81.15,1002,1.84,1.23,3.69,74.38,12.44,9519,10.79,12.94,79.31,7558.3,79.65,73557,9.06,5.62
"863",39.2,98.84,0,0,2.57,0.23,88.64,7.32,633,5.69,6.27,87.75,3609.4,84.76,10092,3.84,0.51
"864",15.04,97.61,145,1.22,1.52,0.21,78.65,8.32,157,7.78,1.2,78.87,2278.3,80.68,0,7.17,0.58
"865",137.44,91.44,60,0.81,1.96,3.21,77.26,10.5,1050,8.73,7.57,75.93,5419.5,80.22,13874,6.66,3.01
"866",295.2,68.79,1674,6.34,2.16,29.71,53.92,15.58,553,14.22,1.82,60.37,1209.9,61.7,30326,12.5,1.11
"867",76.02,97.96,1404,3.16,1.87,1.53,67.65,11.97,573,10.62,1.1,69.65,5131,76.65,51881,8.95,0.19
"868",53.38,94.03,204,1.27,0.21,1.12,74.14,14.39,818,12.7,3.5,76,884.5,75.04,0,10.89,0.75
"869",14.95,96.34,72,1.14,1.36,0.72,81.85,12.03,202,10.29,1.83,80.65,1462.5,87.17,11041,8.42,0.48
"870",326.35,80.27,768,5.34,1.53,17.79,57.7,16.53,480,14.83,2.61,62.17,4217.5,67.52,18405,13.11,0.4
"871",32.48,97.46,68,0.58,0,0.16,77.51,13.01,146,10.84,0.91,81.18,926,79.74,0,8.49,0
"872",99.29,95.22,115,0.49,0.04,3.31,84.43,11.47,956,9.36,2.4,84.41,1610.3,86.33,39788,6.93,0.8
"873",86.78,86.58,333,2.18,5.43,8.04,80.14,9.18,2708,7.48,10.5,82.67,1124,84.8,24233,5.51,3.8
"874",12.84,98.43,85,0.53,4.79,0.24,87.03,7.32,964,6.07,4.28,87.76,2191.9,87.12,22539,4.7,0.54
"875",33.17,93.44,124,1.68,6.62,3.21,67.26,13.07,637,12.11,5.61,69.84,1705,69.91,11354,11.13,2.76
"876",56.53,97.81,150,0.81,1.17,0.55,80.66,9.23,1135,8.14,4.43,82.98,1182,77.72,21578,7,1.25
"877",78.2,72.2,503,5.49,0.19,23.44,63.25,9.95,285,8.53,2.38,67.85,1560.3,74.2,0,6.81,1.61
"878",66.72,93.3,1613,4.61,1.23,2.64,63.23,12.53,3072,11.19,7,65.13,5497.8,70.17,43877,9.63,2.67
"879",334.29,71.04,143,1.12,5.53,7.07,73.62,12.96,2526,11.16,14.47,78.48,3274.6,83.62,17460,9.2,4.18
"880",38.58,84.84,182,2.25,8.67,8.49,78.1,10.41,2480,8.98,18.68,78.65,6974.3,72.12,13279,7.36,10.49
"881",38.05,88.49,367,2.06,0.29,5.64,73.49,11.97,876,10.6,3.95,78.2,1102.1,86.54,0,8.99,1.77
"882",866.91,44.01,57756,11.62,4.69,54.84,44.33,17.43,8298,15.52,1.36,52.18,2300.9,52.9,610337,13.21,0.65
"883",25.22,92,189,1.51,1.14,4.6,84.5,9.5,1003,7.94,5.14,84.78,1447.3,83.64,17709,6.58,1.46
"884",30.04,84.15,130,1.19,0,1.26,61.49,15.08,180,13.01,1.4,67.42,689.6,67.58,0,10.54,0.79
"885",39.74,87.56,267,1.63,0.24,3.73,76.24,8.89,2642,7.13,7.2,77.3,1299.5,81.34,0,5.42,5.65
"886",174.11,92.53,123,2.07,1.05,1.16,70.77,15.09,1499,14.35,8.23,71.05,12277,61.36,18219,13.74,2.94
"887",214.17,60.35,747,6.82,0,38.95,49.98,15.39,83,14.04,0.68,56.34,1487.2,55.87,0,12.26,0.41
"888",41.07,97.66,229,1.86,0.17,0.72,84.95,9.15,474,7.82,3.03,83.48,2002.1,88.02,15624,6.32,0.68
"889",85.11,94.75,143,1.1,0,0.27,63.44,16.96,388,15.27,2.56,66.58,1375,66.73,0,13.4,0.92
"890",42.7,86.95,703,1.85,0.57,2.19,79.37,10.44,2157,9.19,4.26,82.45,794.8,81.49,50618,7.77,1.25
"891",51.91,97.3,370,2.13,0.65,1.53,70.65,15.22,413,13.56,1.92,71.67,1840.7,78.06,0,11.68,0.1
"892",42.32,96.6,191,0.79,2.9,0.78,89.26,7.46,1911,6.77,5.41,89.99,1382.8,92.84,35308,6.04,1.2
"893",0,98.93,169,2.07,4.47,0.37,78.87,10.81,421,9.31,3.55,80.99,351.4,80.06,0,7.61,0.76
"894",251.13,74.61,6323,6.94,2.92,17.85,57.34,17.48,3910,15.33,3.19,59.48,3608.4,62.37,122700,12.84,1.31
"895",51.62,85.38,316,1.41,5.72,8.16,79.16,8.55,3495,7.48,11.61,82.39,2883.6,79.67,30093,6.26,3.78
"896",410.67,49.31,2113,3.93,1.07,42.19,57.16,15.36,4018,13.95,6.84,61.16,734.1,65.58,58089,12.31,2.85
"897",147.06,2.68,1650,16.95,0.13,96.67,29.93,13.42,233,11.2,1.9,38.55,777.7,32.61,0,8.28,0.97
"898",73.16,92.15,248,0.88,1.99,4.86,83.14,12.59,3036,10.52,6.34,83.42,1420.2,85.39,47923,8.31,3.42
"899",15.07,98.13,195,1.66,0.65,1.23,72.89,11.28,189,10.34,1.43,75.57,484.7,77.49,0,9.27,0
"900",175.95,93.87,178,0.89,0.24,5.58,67.01,10.01,1171,9.37,6,71.15,1718.2,70.77,19505,8.59,1.71
"901",381.93,87.88,241,3.18,2.54,9.34,63.85,19.26,1669,17.92,14.14,65.35,5843.6,59.11,11805,16.51,6.73
"902",1088.77,66.37,2848,14.15,2.52,23,47.75,16.82,5326,14.95,19.82,54.14,2232.9,50.57,26866,13.12,13.52
"903",54.15,87.82,273,1.55,0.35,3.18,75.91,13.45,1992,12.53,7.18,78.24,1288.6,72.95,0,11.65,3.1
"904",54.33,90.64,815,1.77,3.42,0.99,76.3,15.41,3153,13.38,4.23,77.78,2688.6,75.13,74623,11.23,1.86
"905",182.48,70.23,1014,3.07,0.39,0.12,68.47,9.89,8583,7.6,26.07,75.24,2013.3,75.25,32921,5.04,10.56
"906",33.84,81.28,309,2.11,0.43,7.67,63.98,15.2,173,14.52,1.06,68.46,1303.3,67.75,0,13.77,0.2
"907",8.93,98.85,141,1.39,0.25,0.04,78.61,10.2,86,9.14,0.76,78.26,755.9,87.16,0,7.88,0.05
"908",0,96.11,178,1.57,0.86,1.17,77.76,11.22,796,9.8,5.73,77.04,3041.6,81.64,13894,8.1,1.06
"909",267.12,61.55,1713,3.62,0.44,2.2,66.35,13.9,13623,11.62,22.23,71.8,3441.4,73.96,61284,9.28,11.61
"910",121.62,96.2,1295,1.48,1.28,1.45,70.86,14.72,1760,13.12,1.57,74.41,1386.3,73.87,111456,11.28,0.39
"911",124.46,83,404,3.43,0.13,15.37,61.77,15.79,133,13.62,0.88,65.71,870.6,64.88,0,11.03,0.32
"912",60.07,96.17,279,0.96,1.23,1.41,85.68,8.93,1488,7.89,3.72,86.23,1356.3,87.78,37926,6.73,0.69
"913",41,86.14,296,3.46,0.75,1.74,63.69,18.82,1085,16.16,9.31,65.83,4832.5,72.15,0,13.31,3.85
"914",12.95,97.38,232,1.02,0.34,0.14,75.97,13.11,412,12.34,1.47,76.57,1649.9,84.6,0,11.51,0.46
"915",96.38,90.21,242,2.43,3.24,6.94,79.91,8.85,647,7.42,4.91,82.62,1915.4,81.65,12910,5.92,1.05
"916",69.79,88.84,547,2.08,1.33,10.09,74.5,12.62,486,11.96,1.37,76,1287.8,77.56,0,11.27,0.39
"917",187.57,80.17,2134,6.57,2.02,17.67,52.97,18.69,644,17.02,1.72,54.76,3271,64.39,37446,15.04,0.37
"918",133.96,94.32,229,1.15,0.91,4.27,76.87,10.88,901,9.6,3.69,78.4,1033.9,75.7,22800,8.13,0.76
"919",181.19,73.45,1891,3.48,2.26,1.28,67.04,13.77,12435,11.58,16.01,73,5983.9,73.2,77671,9.23,6.76
"920",18.44,98.32,66,0.93,5.25,0.67,90.33,7.36,531,5.85,5.04,90.43,700.5,88.13,9560,4.29,1.31
